feedback_id,ticket_id,rating,comments
733,57968,5,"Issue resolved quickly, very satisfied."
734,14772,5,Great support experience!
735,1654,1,Issue recurred after resolution.
736,58791,4,"Fast resolution, no complaints."
737,64501,5,Great support experience!
738,54372,5,"Issue resolved quickly, very satisfied."
739,61620,4,Great support experience!
740,46471,5,Engineer was helpful and professional.
741,51390,5,"Fast resolution, no complaints."
742,50348,4,Great support experience!
743,79785,1,Had to follow up multiple times.
744,83284,4,"Fast resolution, no complaints."
745,19046,4,Great support experience!
746,54281,5,Great support experience!
747,93147,3,Issue recurred after resolution.
748,83342,4,"Issue resolved quickly, very satisfied."
749,43854,5,Great support experience!
750,24555,1,Issue recurred after resolution.
751,78496,5,Great support experience!
752,70425,4,"Issue resolved quickly, very satisfied."
753,9102,4,Great support experience!
754,68975,4,Engineer was helpful and professional.
755,67389,4,Engineer was helpful and professional.
756,81904,5,"Fast resolution, no complaints."
757,93732,4,"Issue resolved quickly, very satisfied."
758,67178,2,Had to follow up multiple times.
759,30164,2,Took too long to resolve.
760,18414,4,Engineer was helpful and professional.
761,4320,3,Had to follow up multiple times.
762,67786,5,"Issue resolved quickly, very satisfied."
763,85511,5,"Fast resolution, no complaints."
764,93036,4,Great support experience!
765,17909,4,Engineer was helpful and professional.
766,83226,5,Great support experience!
767,40392,5,Great support experience!
768,18087,5,"Fast resolution, no complaints."
769,98200,4,"Fast resolution, no complaints."
770,80705,3,Took too long to resolve.
771,10147,1,Not fully satisfied with the fix.
772,18999,2,Had to follow up multiple times.
773,34214,2,Response was slow.
774,62096,2,Issue recurred after resolution.
775,78984,5,Engineer was helpful and professional.
776,3444,3,Response was slow.
777,2677,5,"Issue resolved quickly, very satisfied."
778,55445,5,Engineer was helpful and professional.
779,58871,5,"Issue resolved quickly, very satisfied."
780,84348,4,Great support experience!
781,41923,5,Engineer was helpful and professional.
782,69708,4,Engineer was helpful and professional.
783,61422,3,Response was slow.
784,2118,4,"Issue resolved quickly, very satisfied."
785,43093,4,Exceeded expectations.
786,2538,4,Great support experience!
787,39638,5,Exceeded expectations.
788,94071,2,Not fully satisfied with the fix.
789,84063,4,"Fast resolution, no complaints."
790,3522,4,Engineer was helpful and professional.
791,78672,3,Response was slow.
792,87152,2,Had to follow up multiple times.
793,32771,5,"Issue resolved quickly, very satisfied."
794,54182,4,Engineer was helpful and professional.
795,64614,5,Exceeded expectations.
796,56081,4,Engineer was helpful and professional.
797,17981,5,Great support experience!
798,94162,4,"Issue resolved quickly, very satisfied."
799,34550,4,Engineer was helpful and professional.
800,97957,4,"Issue resolved quickly, very satisfied."
801,72055,4,"Fast resolution, no complaints."
802,73883,4,Great support experience!
803,70752,5,Exceeded expectations.
804,74020,2,Had to follow up multiple times.
805,42548,4,"Issue resolved quickly, very satisfied."
806,61871,3,Had to follow up multiple times.
807,61621,4,"Issue resolved quickly, very satisfied."
808,14393,1,Not fully satisfied with the fix.
809,64432,3,Response was slow.
810,49394,2,Had to follow up multiple times.
811,78596,5,"Issue resolved quickly, very satisfied."
812,32130,3,Issue recurred after resolution.
813,83040,4,"Fast resolution, no complaints."
814,26460,3,Had to follow up multiple times.
815,14000,4,"Fast resolution, no complaints."
816,35170,5,"Issue resolved quickly, very satisfied."
817,41157,4,Exceeded expectations.
818,32848,1,Had to follow up multiple times.
819,15075,4,Engineer was helpful and professional.
820,31837,4,Exceeded expectations.
821,83112,5,Engineer was helpful and professional.
822,96178,5,"Issue resolved quickly, very satisfied."
823,67202,5,Engineer was helpful and professional.
824,30116,2,Not fully satisfied with the fix.
825,75736,4,Great support experience!
826,35307,3,Response was slow.
827,4376,5,"Fast resolution, no complaints."
828,31540,3,Not fully satisfied with the fix.
829,68029,4,Engineer was helpful and professional.
830,41520,4,Great support experience!
831,51185,5,Exceeded expectations.
832,81602,4,"Issue resolved quickly, very satisfied."
833,84362,4,"Fast resolution, no complaints."
834,88297,4,Exceeded expectations.
835,8557,3,Had to follow up multiple times.
836,85244,4,Engineer was helpful and professional.
837,79075,4,"Issue resolved quickly, very satisfied."
838,16373,3,Issue recurred after resolution.
839,34472,2,Issue recurred after resolution.
840,45832,1,Not fully satisfied with the fix.
841,63235,4,"Fast resolution, no complaints."
842,98227,4,Great support experience!
843,43207,4,"Issue resolved quickly, very satisfied."
844,44407,4,Exceeded expectations.
845,7286,4,Engineer was helpful and professional.
846,7748,4,"Fast resolution, no complaints."
847,85687,5,Exceeded expectations.
848,81887,5,Exceeded expectations.
849,46988,1,Had to follow up multiple times.
850,25779,4,Engineer was helpful and professional.
851,3220,2,Response was slow.
852,60904,4,Engineer was helpful and professional.
853,28946,4,Great support experience!
854,92571,4,"Fast resolution, no complaints."
855,92470,4,Great support experience!
856,17967,3,Had to follow up multiple times.
857,57285,4,Exceeded expectations.
858,65860,5,Great support experience!
859,23355,5,"Fast resolution, no complaints."
860,35905,4,Exceeded expectations.
861,90888,3,Issue recurred after resolution.
862,60312,3,Took too long to resolve.
863,65163,4,"Fast resolution, no complaints."
864,27353,5,"Fast resolution, no complaints."
865,20046,3,Not fully satisfied with the fix.
866,98629,4,Exceeded expectations.
867,95928,3,Had to follow up multiple times.
868,88689,5,Engineer was helpful and professional.
869,65149,5,Great support experience!
870,81675,1,Issue recurred after resolution.
871,72007,5,"Issue resolved quickly, very satisfied."
872,5714,5,Engineer was helpful and professional.
873,57,4,Great support experience!
874,89009,5,"Fast resolution, no complaints."
875,57031,3,Not fully satisfied with the fix.
876,69510,2,Took too long to resolve.
877,18899,3,Response was slow.
878,41332,5,"Issue resolved quickly, very satisfied."
879,99684,4,Great support experience!
880,38964,5,Great support experience!
881,28582,4,"Fast resolution, no complaints."
882,7240,3,Had to follow up multiple times.
883,33315,3,Issue recurred after resolution.
884,8259,5,Exceeded expectations.
885,68919,5,Exceeded expectations.
886,75740,5,Exceeded expectations.
887,95822,5,Great support experience!
888,67328,5,"Fast resolution, no complaints."
889,59200,3,Not fully satisfied with the fix.
890,69544,1,Issue recurred after resolution.
891,20850,5,Engineer was helpful and professional.
892,66455,5,"Issue resolved quickly, very satisfied."
893,12573,5,Great support experience!
894,24500,4,"Issue resolved quickly, very satisfied."
895,91086,5,Engineer was helpful and professional.
896,69969,4,Exceeded expectations.
897,43073,4,Great support experience!
898,58889,2,Issue recurred after resolution.
899,39969,5,"Issue resolved quickly, very satisfied."
900,93817,5,"Issue resolved quickly, very satisfied."
901,20129,5,"Fast resolution, no complaints."
902,90475,4,"Fast resolution, no complaints."
903,36351,4,Engineer was helpful and professional.
904,87253,5,Engineer was helpful and professional.
905,9104,4,Exceeded expectations.
906,68384,4,"Fast resolution, no complaints."
907,10062,1,Not fully satisfied with the fix.
908,64562,3,Took too long to resolve.
909,55223,4,Exceeded expectations.
910,62234,4,Engineer was helpful and professional.
911,60819,5,Engineer was helpful and professional.
912,35839,4,Exceeded expectations.
913,39021,5,Engineer was helpful and professional.
914,59349,3,Had to follow up multiple times.
915,9575,4,"Fast resolution, no complaints."
916,96448,5,"Issue resolved quickly, very satisfied."
917,94878,4,"Fast resolution, no complaints."
918,42843,4,Engineer was helpful and professional.
919,42496,5,"Issue resolved quickly, very satisfied."
920,88674,5,"Fast resolution, no complaints."
921,58598,5,Engineer was helpful and professional.
922,16257,5,"Fast resolution, no complaints."
923,57406,2,Response was slow.
924,99578,4,Exceeded expectations.
925,40459,3,Took too long to resolve.
926,78255,3,Took too long to resolve.
927,68319,5,"Issue resolved quickly, very satisfied."
928,16034,5,Exceeded expectations.
929,16899,4,"Issue resolved quickly, very satisfied."
930,89175,5,"Fast resolution, no complaints."
931,65483,5,Exceeded expectations.
932,3737,2,Had to follow up multiple times.
933,82454,4,"Fast resolution, no complaints."
934,92760,5,"Fast resolution, no complaints."
935,57474,4,Great support experience!
936,37496,4,Great support experience!
937,70888,2,Issue recurred after resolution.
938,2289,4,Engineer was helpful and professional.
939,73581,2,Had to follow up multiple times.
940,10606,5,Engineer was helpful and professional.
941,99621,3,Not fully satisfied with the fix.
942,66708,4,Exceeded expectations.
943,96583,5,Engineer was helpful and professional.
944,96739,5,Great support experience!
945,89413,2,Not fully satisfied with the fix.
946,68499,5,Engineer was helpful and professional.
947,48068,5,Exceeded expectations.
948,22621,4,Engineer was helpful and professional.
949,68924,1,Response was slow.
950,13962,3,Took too long to resolve.
951,25073,4,"Fast resolution, no complaints."
952,68256,1,Issue recurred after resolution.
953,46146,5,Great support experience!
954,59569,5,"Issue resolved quickly, very satisfied."
955,22096,5,Engineer was helpful and professional.
956,192,5,"Issue resolved quickly, very satisfied."
957,15673,5,"Issue resolved quickly, very satisfied."
958,50312,5,"Issue resolved quickly, very satisfied."
959,85530,3,Had to follow up multiple times.
960,61787,5,Engineer was helpful and professional.
961,82091,4,Engineer was helpful and professional.
962,8493,5,Great support experience!
963,99055,2,Not fully satisfied with the fix.
964,35799,5,"Fast resolution, no complaints."
965,5728,4,Exceeded expectations.
966,46936,1,Issue recurred after resolution.
967,83712,5,"Fast resolution, no complaints."
968,76617,5,"Fast resolution, no complaints."
969,42335,1,Response was slow.
970,41714,2,Not fully satisfied with the fix.
971,95680,5,Great support experience!
972,75803,5,Great support experience!
973,13184,5,Exceeded expectations.
974,7960,5,Exceeded expectations.
975,72362,3,Took too long to resolve.
976,7043,5,Engineer was helpful and professional.
977,59622,5,"Issue resolved quickly, very satisfied."
978,65594,4,Great support experience!
979,29832,2,Response was slow.
980,65235,4,"Issue resolved quickly, very satisfied."
981,39690,2,Issue recurred after resolution.
982,60185,4,"Issue resolved quickly, very satisfied."
983,27030,5,"Fast resolution, no complaints."
984,57886,4,Great support experience!
985,54430,5,Exceeded expectations.
986,47334,3,Took too long to resolve.
987,73425,3,Issue recurred after resolution.
988,33875,4,"Issue resolved quickly, very satisfied."
989,31050,4,Great support experience!
990,9131,2,Took too long to resolve.
991,52226,4,"Issue resolved quickly, very satisfied."
992,15847,1,Response was slow.
993,49453,5,Engineer was helpful and professional.
994,89247,4,"Fast resolution, no complaints."
995,69149,5,Exceeded expectations.
996,19565,5,"Issue resolved quickly, very satisfied."
997,34199,4,"Fast resolution, no complaints."
998,22177,5,"Issue resolved quickly, very satisfied."
999,47264,5,Exceeded expectations.
1000,74776,5,"Issue resolved quickly, very satisfied."
1001,92318,5,"Issue resolved quickly, very satisfied."
1002,59633,4,"Fast resolution, no complaints."
1003,11304,5,"Fast resolution, no complaints."
1004,94200,4,"Fast resolution, no complaints."
